,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,num_FOPT,Tc_0,Tmin_0,Tnuc_0,action_Tn_0,h_low_Tnuc_0,s_low_Tnuc_0,h_high_Tnuc_0,s_high_Tnuc_0,Delta_rho_Tnuc_0,Delta_p_Tnuc_0,alpha_Tnuc_0,beta_Tnuc_0,vwall_0,xi_Jouguet_0,f_peak_Tnuc_0,Omega_peak_Tnuc_0,SNR_Tnuc_0,Tp_0,volume_shrinks_0,action_Tp_0,s_low_Tp_0,h_low_Tp_0,s_high_Tp_0,h_high_Tp_0,Delta_rho_Tp_0,Delta_p_Tp_0,alpha_Tp_0,beta_Tp_0,vwall_Tp_0,xi_Jouguet_Tp_0,f_peak_Tp_0,Omega_peak_Tp_0,SNR_Tp_0,Tc_1,Tmin_1,Tnuc_1,action_Tn_1,h_low_Tnuc_1,s_low_Tnuc_1,h_high_Tnuc_1,s_high_Tnuc_1,Delta_rho_Tnuc_1,Delta_p_Tnuc_1,alpha_Tnuc_1,beta_Tnuc_1,vwall_1,xi_Jouguet_1,f_peak_Tnuc_1,Omega_peak_Tnuc_1,SNR_Tnuc_1,Tp_1,volume_shrinks_1,action_Tp_1,s_low_Tp_1,h_low_Tp_1,s_high_Tp_1,h_high_Tp_1,Delta_rho_Tp_1,Delta_p_Tp_1,alpha_Tp_1,beta_Tp_1,vwall_Tp_1,xi_Jouguet_Tp_1,f_peak_Tp_1,Omega_peak_Tp_1,SNR_Tp_1
197,660.4059381227636,-0.13974997783141402,-193.57996223865933,1016.480700018222,-722.8670695168221,0.1963752346856933,5.454134054304931,4.033967297424525,-109284.28538970932,27567.61072911644,0.6007710699809453,2.0358613964803203,-0.5495219139114511,True,1.0,106.74857374009471,0.0,85.54749032843814,12955.80136860698,229.9033815151872,-191.30111146447368,6.19566837095766e-07,-155.05118031141484,50663114.65529305,24980273.63064438,0.028727835914122094,641.6324263694771,0.7021867864368478,0.6986210477389471,0.004912987654592578,2.6801912892187423e-16,0.009642613436151031,85.46787078101255,True,12890.936978772972,-191.30942185784662,229.96153992597158,-155.0482120601369,-2.80380576864817e-07,50698934.67135131,25065350.118410885,0.028858380792572413,634.6435571740782,0.7031329834103035,0.6988571060561123,0.00485672117835805,2.77228072973162e-16,0.01007540020238527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,135.49960049379845,-0.020179740877715558,126.99529442026896,-119.68581343850555,518.005251280078,0.12908320685631286,1.7231248465349325,0.9441932016552592,238.65300864762685,-37940.96141190897,0.4383844687425357,0.588146745242943,-0.00026041032916659934,True,1.0,105.9909465019438,68.21545424394417,84.1126396500751,12744.275367416734,230.34163416928985,125.72555933302904,-3.355642451706888e-06,2.495789898293977,49376494.82443458,26143287.21515751,0.030014585422289856,999.2404787066173,0.7276457025340383,0.7009174966591156,0.007523816919329437,1.3541052959776344e-16,0.0029766795064634123,81.60185227006643,True,10175.570146564345,125.88082345938729,232.0148571046189,2.3386768080507743,9.255626282512806e-07,50750935.84689692,28867964.57640693,0.03494517560762739,763.9338174603469,0.7541991773008507,0.7091509487743691,0.005576647410077121,3.5331337410358437e-16,0.011250710450248894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,155.62329628562392,0.16606106774680887,-124.69014577183302,124.00713671028645,-817.0087459842117,0.13100593305950972,3.0781583047537016,1.0400390324354711,563.4556222591464,-52635.381551607024,0.44333940812664296,0.9428794149276706,0.04315460428616212,True,1.0,105.25042026162588,75.93438248163798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,149.01442127789352,-0.01627074240844846,120.10199715117771,-139.0709120069917,477.3815092066146,0.12908841553881376,1.540577574613561,1.1615479072108017,-500.70433605141085,-35003.083002930754,0.4474435191486005,0.5787357115218572,-0.08985439574484147,True,1.0,111.46779853008906,47.22182122699612,86.53820540674748,13101.190273983357,228.47859396075745,119.5758100368742,-1.9931044803142796e-05,2.396662827724294,55222754.96621786,30503905.21807505,0.02986578402742573,705.2977421293361,0.7432222228778509,0.7006553240529625,0.005449644644173683,2.539890878602462e-16,0.00826732196253632,84.45416419870787,True,11455.81680081261,119.63253923304669,229.99570352626296,2.246710844473576,1.28464123107694e-05,56459938.55750099,32856170.493262544,0.03375328770411342,564.3415190226301,0.7628484552364425,0.7072365594629355,0.004254165753995829,5.541649938139881e-16,0.022168152646367283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,904.5070873274933,0.22001341306150235,196.34096425696399,-597.239965447388,135.2121976494077,0.4443644165659717,9.264236137563326,-0.4938936032262469,-99847.51389546118,223427.92776149532,0.5361047900606357,2.233743433853124,0.4377818206647632,True,1.0,103.98529715762423,0.0,82.99008015024894,12579.10833219566,231.82691173762132,193.23928747439697,-7.177855472248098e-05,156.17037457234142,46833722.94754768,23243345.35965085,0.03008619803169371,654.4567339171558,0.7044821221391517,0.7010433617277113,0.00485672117835805,2.9821175677144154e-16,0.010828100948778441,82.9707919734048,True,12563.52812169571,193.24208254381904,231.83994055406222,156.16979490113837,-7.130904403478589e-05,46841828.86804438,23262705.8073318,0.030120188752304076,652.7443254106598,0.7047144758940989,0.7011030332735531,0.0048288300525003046,3.006720577916633e-16,0.0109438271392645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,153.34355497974545,0.18289936423177391,-133.30731739071456,115.78394159039978,-867.0926746434072,0.13122076393688165,3.1658743753167564,0.9114172935436796,617.3523168906978,-58030.3308398582,0.4380875844448376,0.9433714760864688,0.06562423478785523,True,1.0,94.82733277930788,76.84659859384628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,766.8943808824312,-0.21926923145794605,-209.07122565829303,675.9966649805522,-608.3605087861196,0.3525022445242853,6.751634929678046,0.8720672315265642,-100905.35682103227,96365.16624119024,0.5470887388211597,1.833253271007272,0.3243423519862763,True,1.0,103.28586163612215,0.0,82.42653538062936,12495.949898214121,232.08876084987847,-206.02836350681415,-4.606775172369832e-06,-166.5245457239986,47273371.23411834,23904951.54250765,0.03123200937048084,665.9948757214586,0.7111081344014726,0.70303053211805,0.004912987654592578,3.238324342465856e-16,0.011650321517953529,82.41386872450056,True,12485.537936346216,-206.0301758821513,232.09717451426812,-166.52421281451424,2.7515216556239094e-05,47278953.87113178,23918047.25204587,0.031255447475571886,664.8291356716124,0.7112608927367099,0.7030706669318606,0.004912987654592578,3.2561165144954683e-16,0.01173366632091313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,795.3777258352839,-0.21574355404887013,-218.99483654454886,749.6681672251054,-612.0218324185364,0.3623075222838651,6.616441218162136,1.0303213091281829,-117505.93508978767,110764.353790111,0.5585852976010169,1.8258305227285645,0.3221967601293694,True,1.0,102.672111636621,0.0,81.98903421148717,12431.464346887888,232.31148610921227,-216.0470199226438,3.749598327220591e-05,-178.1498514897194,46637989.9244628,23590869.479076747,0.031493933305578585,678.9921943276512,0.7112168900689401,0.7034778997880832,0.004969905993726283,3.2069354261210733e-16,0.011397749959367072,81.98088096492981,True,12424.661973820583,-216.04816027842892,232.31686354756835,-178.14966506498513,5.211536349136685e-05,46641594.74836385,23599265.10412621,0.031509251172447204,678.2379835485848,0.7113159447509165,0.7035039853254716,0.004969905993726283,3.218247547604988e-16,0.011450105266951916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,148.14235182277724,0.19701503303543044,-115.05358870868437,136.80663239173182,-989.4146628127746,0.1310648320602366,3.7584306165199335,1.2317524618982802,356.88322889452684,-62790.50460624182,0.4513569171879568,1.14489973111303,0.03014410994262853,True,1.0,98.04057149183865,73.56452368314798,78.54817796307542,11923.88419164468,234.08241267192483,-114.34655936456595,-1.7124038626199819e-06,-3.5091256549508536,41731828.75890196,21704312.21258518,0.033618263280703116,1510.07041864181,0.7211727457681089,0.7070168005463312,0.010629510288448413,8.691792627219513e-17,0.0010956790898662733,76.69516736598561,True,9013.877496794674,-114.41790191311966,235.11533675909797,-3.4220944057212184,-3.4735370762671424e-06,42581366.46628027,23540144.91454381,0.03784557193936504,1374.0084348254109,0.7435236189109111,0.7136296222073764,0.009418613886888331,1.4775074370884675e-16,0.002283968256992084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,127.34727809386446,-0.02279070067753518,132.08650176390628,-114.48117334474595,485.4787485336335,0.12907653706770555,1.549694086402278,0.8671128526928996,266.67561978059706,-37075.81979373237,0.4351694526414671,0.5319423303827194,0.007780872022811025,True,1.0,102.92518744502199,68.71584386999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,144.70431448646357,0.16860337237269918,-123.46912400027028,124.70689819544857,-782.9764360185782,0.13030326956841326,2.8486333838803644,1.0388230709744413,419.0420998236341,-52374.27776207003,0.4429374113202185,0.8852955244658313,0.03559527916015272,True,1.0,100.27955198081615,73.18374611435225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,171.78046437619537,0.17366277793771698,-124.06886141157308,151.65239379167303,-662.3989515188267,0.13248785029740093,2.411229617218676,1.299553988000522,-782.5921834383407,-42726.212803552,0.4548934898941324,0.8193997356380892,-0.04261374057432602,True,2.0,153.38832636407943,153.08237207613726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.02046605442476,35.46785548771535,88.19689471504525,13344.672698462395,227.84624345414161,-124.7249568359984,-2.1408379850110444e-06,-2.3318866318188234,64298874.092443295,38463690.14689259,0.03216427576281103,525.7160292958855,0.7734349437628285,0.7046115666588503,0.004157281232232297,5.426054825344074e-16,0.022078820745335726,85.41229741784511,True,11631.916542948426,-124.65942417769341,229.85853533073836,-2.135197366995657,-9.457621366739326e-07,65996173.70867635,41676360.05948569,0.03766629253610532,407.54701989068013,0.7946676106120841,0.7133597818666807,0.0031170722831411297,1.3908523260398373e-15,0.06310699783489833
209,154.93326704219857,-0.020683137655896043,123.86197534048756,-127.95846959738232,596.5046635369155,0.1291035813237934,2.1697409780335883,1.0387394545773296,-55.586786521526854,-40424.80505948553,0.4423340831813623,0.7155584869379519,0.004782329914157918,True,1.0,109.016997407747,60.49889135406878,83.70114944954068,12683.166432923072,230.77391422309154,122.81371995589045,-2.929477685155261e-07,2.2052809062084515,53935959.82362324,30714121.14972241,0.0334541041662442,742.2952218902745,0.7546226573727477,0.7067488148871124,0.005544621899641845,3.2651052993755304e-16,0.010432358989962276,81.17170274523427,True,10675.668448491017,122.9458773312892,232.4252857001488,2.0470518358649983,-1.310341558572609e-05,55310244.37252566,33471393.32491988,0.03892184297789545,580.59133134066,0.7779185129696354,0.7152312074096528,0.0042297349769124856,8.112678356695581e-16,0.03267680417253056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,638.3233635932726,-0.1310994464483443,-188.41388854984825,1028.7394020881932,-659.3172998540427,0.18430482207198048,5.063527237171573,4.3653183931864605,-105173.30693434931,22352.947315751473,0.6085421593308362,1.9934348748239692,-0.7565415376553386,True,1.0,106.60273534293549,0.0,83.46637223591574,12648.91419202206,231.40215628553955,-186.46765191094727,-2.583771018026913e-06,-148.7248331826739,51713034.90740132,27163735.66227913,0.03244799829727259,533.793614721209,0.7247608650922076,0.7050865979950451,0.003993012321479693,5.434424490120083e-16,0.022638567120601118,81.3416860416468,True,11408.81636654362,-186.6543434302945,232.7910399264004,-148.63979622313283,-8.75694458588517e-07,52556926.24456081,29342605.33921039,0.03666732730690367,410.17060880574735,0.7471956884926045,0.7118397240949913,0.0029939057134323525,1.2684496677288592e-15,0.05784846333944016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,822.1978909695047,0.24151323516924336,200.3247479038216,-562.7247162216785,144.49857278632,0.4406740238531427,7.252008008496525,-0.3003553660526142,-92043.10885202892,167838.66656832243,0.5423236869197892,1.7629427744486956,0.4375640801723406,True,1.0,102.73724772390742,0.0,80.9756045056113,12281.85612746844,233.17568263138043,197.23067473410657,3.960869231291086e-05,155.91443057814283,47052844.70392871,24589682.78543663,0.03344234193740562,616.2937377832642,0.7229088152601195,0.7067295791147002,0.004454761033943889,4.597043902832927e-16,0.017830087057949928,80.92189537365873,True,12240.593312049365,197.23864763810914,233.20939001449716,155.91305262928205,4.254075319271997e-05,47075324.63346672,24643828.18655336,0.0335498026231575,611.9048981483269,0.7235314680588736,0.7069051484251018,0.004429178280456295,4.703187152274548e-16,0.01834333156012553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,111.14066394042955,-0.019191345187882083,130.7363439053919,-114.19075308275411,610.3169827675006,0.12906408587561688,1.9211465216259165,0.8714787825475553,341.91974679420946,-47013.92268268705,0.4353451407893668,0.6255330941644051,0.030233093564342606,True,1.0,88.16778879700634,70.79582138913091,72.43658871991805,11021.212289572295,236.94724994440884,129.18455753377998,3.1949391212106787e-06,2.5217833328305472,32511639.46552665,15970462.83235696,0.03657230163127609,3211.9182337910256,0.7008729778472381,0.7116936491951947,0.02073281770638504,2.5721554872967688e-17,8.158858666481836e-05,71.22283049813024,True,3636.4690792984093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,935.5545396472479,0.2309153068452212,205.1270189916852,-569.9703006398739,153.83477563248363,0.5004984108216303,9.239924302626408,-1.0136216262119528,-107904.00397415104,242301.1536206707,0.542516452897394,2.14104413795461,0.4726997847865522,True,1.0,102.76096505472536,0.0,80.45129503738414,12204.51028521094,233.50185160925116,202.24629540049042,-2.0865147712446805e-06,164.08344757732692,46475693.23378873,24387637.971687794,0.033926980613639086,582.9864232701137,0.7243891411752075,0.7075183766846015,0.0042054445006315605,5.315800246268582e-16,0.0214948970193655,80.30169066272221,True,12095.234831487569,202.26695592657643,233.59351393175476,164.079519592012,-1.8154784040122829e-06,46533705.62768173,24532968.7225163,0.03423048146301249,571.7284072828188,0.7260913006738485,0.7080084616636785,0.00410966955842014,5.659518484558577e-16,0.02318245107877356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,726.7777868625348,-0.2301705701782801,-221.16089818463826,694.0226171970369,-584.8641574031653,0.3491405647360793,5.476859447959613,1.0471176487928986,-106719.32153896944,75164.31591471918,0.552701666313154,1.5437344701220528,0.2990911075228744,True,1.0,102.03249344708851,0.0,80.32353527275454,12185.548384556494,233.4259435315121,-218.26596489421797,3.7639097345530545e-05,-176.48575373413271,47212676.65745366,25054778.56273556,0.034691088954900015,618.9224353209778,0.7284772155120979,0.7087466158147347,0.004454761033943889,5.099648336133689e-16,0.019831614575755357,80.27950738538044,True,12151.524247332361,-218.2721381154004,233.45317413661112,-176.48481125555602,3.926419234233494e-05,47231578.37674952,25099893.58939123,0.03478336287257186,615.3272099284397,0.728986877503956,0.7088936861478881,0.004429178280456295,5.196064719491296e-16,0.020297911085328614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,130.46211232853742,-0.017982062984323262,122.92126926959094,-129.5769374210722,501.6402743166424,0.12907775747005762,1.546494649889072,1.0549613401696356,-133.7434218987055,-38270.56690338937,0.44299708315417385,0.5624505525005405,-0.0508361254089332,True,1.0,104.4220620850222,58.996894378886,80.53408809758706,12216.297507664322,232.4886709011112,122.28833093155883,-3.6114096094807563e-06,2.3690047591635026,48924924.60489927,27770631.26061796,0.035564078610900954,806.8855300486968,0.7534037775605258,0.7101274813547658,0.00580606563420252,3.364938072532627e-16,0.010248759026014985,78.24501997505044,True,10202.596737211363,122.363307113013,233.88153968183616,2.240538089085982,7.670415526280283e-07,50058872.88049466,30129846.8948448,0.04097327660376903,633.8463391247914,0.7758145654783706,0.7182004502151963,0.004429178280456295,8.058672375007013e-16,0.03136907496162263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,166.16417355893012,-0.020499306260400647,133.28078375210788,-125.53628935088896,514.6531187258588,0.12911555824523233,1.9042330874389812,0.9493648065113708,-473.1600145138908,-34540.57970409152,0.4386161279726668,0.6342857396116405,0.010787930473764279,True,1.0,115.19070701400484,47.02713552901828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,626.6868110175568,-0.14437600164824255,-194.20076162475792,968.1790993224139,-699.3383994247482,0.19346254747453207,4.900673832335913,3.862537373278795,-103458.75121077675,14979.146173912624,0.5921718128692927,1.8689246869637777,-0.5676162077333103,True,1.0,105.65723455834032,0.0,82.00882266567355,12433.887206704128,232.3367094935408,-192.20282756425087,2.671996315605277e-05,-152.51653977363276,51454113.80606899,27809648.98087496,0.034711724509747584,511.6171343474306,0.7351698741647181,0.7087795288483861,0.0037478904963946773,7.216117818684841e-16,0.030966611684156757,77.69256884116442,True,10159.806832670185,-192.58339078051708,234.93465845576944,-152.35687390517867,1.4602053147537026e-06,53071267.52568138,32118253.26820165,0.044724965297629336,301.8786378514883,0.7779402266815061,0.7233706510322475,0.00210698687809795,4.018890266470455e-15,0.1712152162839898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,151.20952027952413,-0.018640940046159737,127.12898693281984,-122.51421393238495,601.6126319914765,0.1290947795651905,2.1698460459689595,0.9679972163960694,72.17856436188504,-41283.596997419154,0.4393820890445083,0.7037943808915847,0.021135667363280014,True,1.0,106.51251924392679,63.73980898554846,80.98088655715497,12281.966993434517,232.5588115969945,126.0260323862877,1.385836859247423e-06,2.103894894126804,52105104.50593296,30426819.09982985,0.03702324563435062,775.4983522931697,0.7641667563204879,0.712384540802484,0.005608857898557286,4.085592808075709e-16,0.012904470736910315,78.24887910490291,True,10049.559802400494,126.17742410006151,234.19858358145473,1.9495170941192737,3.0229668456399614e-06,53472930.53295521,33289335.820862755,0.043758805282295234,602.1087820075272,0.7890155678498477,0.7220694793145016,0.0042297349769124856,1.0783316376662939e-15,0.043428208878070265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,134.83818397831402,0.2093321397162596,-130.07745220088034,120.60360330337522,-851.8029309244209,0.12997668484771252,2.9778824642984927,0.9432503997083684,170.62061442032243,-59926.732211974006,0.4387919243237818,0.901679016026018,0.055282558466234366,True,1.0,82.32728537911989,68.24405643327333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,886.6488585488391,0.22144182530658665,194.08952114690567,-595.1124496194042,148.3963776562286,0.4356759098867897,9.089974118230037,-0.3888396821839904,-96420.77879195627,208911.99793808625,0.5361377834311388,2.2076869158601773,0.4315175840083442,True,1.0,102.93653490567429,0.0,79.34123444049726,12040.51848031199,234.12182576570527,191.46239770682564,6.494416738669885e-06,152.95100250922184,47006203.59753084,25556145.652827144,0.03633344335796629,510.87879113717423,0.7373438948471972,0.7113253156803341,0.0036205903512006063,8.326246982960626e-16,0.03625737658623865,78.0432061256798,True,11228.106213959085,191.62461793500256,234.87103084325602,152.91132325239522,-1.5031602382596326e-06,47469030.88858342,26777019.00552356,0.03926873422399644,434.99209385570435,0.7510622444005216,0.7157408477615536,0.0030460839684120127,1.410614003661855e-15,0.06422578708117302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,138.09976345232405,-0.02144236813988511,113.6995798421038,-146.2887399353501,564.5860375874712,0.12908708012210146,1.7121953466277615,1.289247148954465,-474.9950456503611,-41979.162945653065,0.4527636531795636,0.6429233614826846,-0.11360692882391407,True,1.0,105.15419092980535,49.04432809782832,79.7961807633928,12107.207288048774,232.7929076846654,113.61529436711464,-2.641790452702136e-07,2.33277019071679,49918114.97571732,29224549.69128233,0.03768693688943958,678.3857337198102,0.7651469043414032,0.7133908996913976,0.00485672117835805,5.529081663120963e-16,0.02011376911965527,76.55909658987042,True,9822.576904844249,113.63046638563296,234.71790018673835,2.1613255543833683,2.7234121613454035e-06,51468884.23227642,32493475.28569244,0.04608034291464662,489.44031139027175,0.7945581831039839,0.7251626329689065,0.003359410935318217,1.845392507306716e-15,0.08243727283924689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,126.45739457039184,-0.016855181752878014,130.7685698679555,-118.2460052906824,502.0878474980551,0.12907490203731187,1.5860349111779477,0.9044187699197912,93.91179822387406,-38529.99188170722,0.4367230483440574,0.5472451894477854,0.0001412156445388668,True,1.0,100.95989487172295,64.64241034058402,77.41015071181765,11755.1464208261,234.47484088822918,129.72704346334496,-7.398723708510887e-07,2.273583810838949,46207015.2696387,26736095.5008748,0.039528805852464016,927.1460763521336,0.7606678023714655,0.7161208827366476,0.006440275594337228,3.5539617401461867e-16,0.009634624167439708,75.10543627041126,True,9489.461262466595,129.84970923867212,235.73059370202216,2.1580999949279183,-2.3249833830945214e-06,47242369.06799044,29004044.235371146,0.04577378299263605,752.5249585514313,0.7835441010624226,0.7247606540115512,0.005056522289290351,8.1300109205137e-16,0.028460119368978236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,164.1093469538231,0.17630951413199414,-131.45129873192906,122.43261883534402,-860.3089737944495,0.13193773337414666,3.224801915722748,0.9916006215928334,470.55874528977796,-55541.176107534164,0.4417870411655183,0.9714672491961592,0.05571043178786295,True,1.0,104.15251732036995,73.44611556137328,78.56832971969136,11925.863503816388,234.45517767409427,-131.07131316365218,-4.730510981904498e-06,-2.291433097681711,50309644.38236196,29958528.327825963,0.04048560030129565,1121.877222079961,0.7716753257867339,0.7175041760705685,0.007878584986321949,2.6524934720840165e-16,0.005430053906580607,76.13165882981886,True,8947.340315981146,-131.12596068805118,235.75764714319726,-2.181844341061819,-3.092414064695657e-06,51436032.87054953,32419475.732315127,0.04712512797388185,1084.7367729033797,0.7939063234761744,0.7265183679196775,0.00739493680909343,4.4122450914115276e-16,0.009912397020223555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,895.5321383657666,0.2313004111758629,203.36076511251468,-598.2703353296321,139.6688790853737,0.4699473837436599,8.461925088236777,-0.5625701794757221,-104811.82952024355,215333.58514258434,0.546034749639085,2.021719575479908,0.4605971116857299,True,1.0,101.84146133157527,0.0,77.96324803846878,11836.95536797255,234.92387131752983,200.79513776853145,-6.674291699122512e-05,161.5221569695096,46545680.16643119,25909215.31914139,0.03866774385750175,503.72540254840624,0.7460835071584886,0.7148558854304947,0.003517816135303143,1.0326367192359195e-15,0.04549020083187128,76.46123408216252,True,10911.642585507945,200.9815293737532,235.74686977693017,161.4842662332901,-7.070223857551747e-05,47074689.52965736,27309558.92703986,0.04236881783903902,419.1454570245063,0.7616643184910127,0.7201612710303501,0.002875605891272509,1.901019658250288e-15,0.08687142821305187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,756.6395490935696,-0.2083934439457983,-204.99116274198482,721.9145104991105,-669.5153363989045,0.32568558309059203,6.891499939894593,1.2883378806873211,-101175.97990588748,84659.01526025924,0.5510250184860113,1.9375979650882016,0.26547320155934856,True,1.0,102.24197889117345,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,166.39132997411582,-0.0187174950412677,142.1070781826347,-113.32892131553284,521.6675601115213,0.1291088827556987,1.9224322901578976,0.8039286142410939,-161.54254035463327,-35115.096764013324,0.4325529488833051,0.6145961749129901,0.04506155114037795,True,1.0,114.47048950913656,56.39739237641886,82.63351135479644,12524.72791457012,231.8083739405859,141.07526853589715,-4.595025130814864e-06,1.882349321974812,62809273.2977345,39784800.72721096,0.04107014315959913,524.3796511969041,0.7958783835963641,0.7183380575197028,0.0038796665213195374,1.1485643244378345e-15,0.04849886018932297,78.50041936569221,True,10095.851965693912,141.27931639380614,234.30056619136585,1.6178221768525731,-1.477594076911704e-06,64947091.82411973,44262227.36449176,0.0524511092209929,381.4469445890936,0.8255374466208366,0.7331103927558864,0.002683578829928864,4.27737396669331e-15,0.1950390876361471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,779.9272149246525,-0.21766998971765347,-210.7911380060834,699.7793849452028,-667.7012566321006,0.3570617650420561,6.985589952051465,0.9118527904492364,-105606.06028524264,96667.07712182656,0.551026230701823,1.8983729530877396,0.3273049543375472,True,1.0,101.6435985688579,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,143.41045155768253,-0.019378869925315984,130.33128481060064,-132.22537472773593,407.7437697571762,0.12908933227437594,1.2645176006099428,1.0175029405085236,-766.6488795020888,-31572.351086206938,0.4414421039037867,0.485713223570573,-0.07559588393853145,True,1.0,110.07615531494609,36.009218748652266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,425.5543901705959,-0.13889029695491245,-44.68266216924318,148.7750511345703,815.2181610968981,0.15523227832265207,10.164734880901374,1.267493745745382,4026.9534421519593,-5776.056237785058,0.4649298604794605,2.752432677849574,0.1157196787731497,True,1.0,117.47945278062357,0.0,88.26658178247921,13355.048816951929,228.39657546147072,-42.21393751501772,-8.168794412856518e-08,36.07735981697356,67299226.86981115,37309171.80321673,0.03355606268396124,257.8587503805708,0.7445652561333764,0.706915364345291,0.0020354213572371122,2.1388139993532625e-15,0.0897899827528091,78.97121579445864,True,10811.516605700754,-43.08116101830038,234.4513554406514,38.81863266642432,-1.3883622948495688e-07,70716464.6070964,47213474.92569922,0.055721865762465364,337.0001585637418,0.8170953004958962,0.736918871148006,0.0023916044050767736,6.410386828840807e-15,0.28631588070691305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,795.8982029157905,-0.220240540348154,-213.60014114875545,707.3651313736183,-626.2077909239432,0.3722987144519173,6.984761873482706,0.8071137696416754,-110114.32275423153,109016.83497494448,0.554280579539772,1.880709429977623,0.3489825066503913,True,1.0,101.08220777758578,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,169.01977763292558,-0.01695199871999814,134.15971907904785,-122.27323618302331,583.7609366952481,0.129104720088367,2.2017864296426306,0.9180302406330091,-316.79748715128517,-38486.69438948572,0.4373051019826357,0.7034516475161593,0.03341202353860552,True,1.0,112.24943480112832,51.932970206222116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,845.0109306562799,0.2318173738068953,193.64941263054538,-572.4999953134424,139.10635843733164,0.4331584315058456,8.19355352702552,-0.31907908581126565,-90591.38008358996,181051.30847712007,0.5377857357561968,1.995208534121169,0.4300519813354055,True,1.0,101.73380842309162,0.0,25.980882405857557,3984.5516310842854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
