,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type
31,140.41822994496692,-0.02011464255146398,119.25118206320408,-121.77108200926577,450.4115968216755,0.9742411415045922,0.1290876769847664,1.4935859040981716,1.0239185240739381,583.7247971951847,-32387.58127313854,0.44170859224087416,0.5440495633701993,-0.046397566459396605,True,217.48843020932134,117.83104904860802,5.037768974304137e-06,3.787539240462438,99.68383825318054,55.89440553544574,0.015695058837255537,0.6441419761361155,0.6703173158030388,True,1,0.015695058837255537,55.89440553544574,hs-SNR
32,144.12626417205678,-0.021424114728112485,110.83789258429012,-131.1104298790878,495.62526859808776,0.9741967540611526,0.12909349668898326,1.622038045033066,1.1869249077253279,583.6353197905291,-34885.35520250796,0.44850343474512383,0.6033303292124879,-0.0880393167016637,True,214.91608371065365,110.18234721845447,-3.4414708505369066e-06,3.9874692808953593,101.77778864502993,56.190330126615805,0.014113387529142136,0.6249751660053166,0.6659721275252102,True,1,0.014113387529142136,56.190330126615805,hs-SNR
33,148.14102030598218,-0.022854158160188442,111.8485888215728,-129.5501372167749,586.7836604064696,0.9740896866843674,0.12910122723453438,2.0970904329894373,1.163488845862312,613.0834364058883,-39237.73312161694,0.44753079744027374,0.718187415891078,-0.03227787606387275,True,218.85572793567005,110.40386355358174,-1.2103000978733491e-06,3.6064125091658026,98.24660503777196,53.57570114915414,0.01622758904798417,0.6446810087388846,0.6717196621836902,True,1,0.01622758904798417,53.57570114915414,hs-SNR
34,139.96696825673064,-0.018489188513977985,94.18664933625824,-119.55028620816893,565.5448153690368,0.9739854764531618,0.12908521422256444,1.9381695063522948,1.2724345784716968,2208.350131985817,-35977.76068970645,0.45206219645967977,0.6966148063333565,-0.07975742714393172,True,213.6092038004883,94.85779450183267,3.6123546948848e-07,193.8301786915783,102.6470745081356,45.39362693372624,0.012668353027062318,0.5897674747846461,0.6617359941854374,True,1,0.012668353027062318,45.39362693372624,hs-SNR
35,133.12637522646722,-0.0237716800776917,123.07817239263856,-116.34675424037569,488.5318057155905,0.9739613958086626,0.12908376713973052,1.6239319397638567,0.9469350958966657,676.7927831790175,-35478.577348248655,0.43849899447763646,0.5638055009237418,-0.008958667688421601,True,222.96059659588906,121.30691994776089,5.412552255566325e-07,3.297722527824779,93.97842169708295,49.93043478772944,0.019002638842711254,0.6643837921134703,0.6786019905739517,True,1,0.019002638842711254,49.93043478772944,hs-SNR
36,146.8054557816515,-0.020053592177647614,107.15579265654115,-132.58658413732752,534.125665389908,0.9737003491809116,0.1290936795690223,1.7977236232045024,1.2418122654839894,746.9907395503797,-36456.557836439824,0.45079049942508753,0.6563996167151238,-0.08535776374538961,True,212.37167320913738,106.48628863512965,1.2964778013797923e-06,4.245083024891814,103.99337822223572,52.743863877333666,0.01269788168495698,0.6041638961297202,0.6618253918478594,True,1,0.01269788168495698,52.743863877333666,hs-SNR
37,140.4502338766846,-0.016366374417333768,119.18221459151978,-121.32697724356905,449.46426289088134,0.9736971067710775,0.12908310735726145,1.493928034161443,1.0202702527645626,610.4459577773523,-32278.857878798237,0.44155429612256436,0.5435270506677878,-0.04511393642145062,True,217.11701143796205,117.69300749416408,3.373543846429494e-06,3.8331407023077846,100.06734186118724,55.31574665714547,0.015422676844160066,0.6410471358482418,0.6695887320108226,True,1,0.015422676844160066,55.31574665714547,hs-SNR
38,140.77495014475232,-0.018390643846186255,125.23892384233083,-114.61081841525005,460.42383866500603,0.97368974463824,0.1290857288078159,1.585736859039285,0.9176240191002516,667.0927270421043,-32715.675879860893,0.43727868044516194,0.5493715512765298,-0.0036654643724704783,True,220.03017997594412,123.2422541860712,2.9054378439591165e-06,3.5199934039409144,97.40778706482394,54.05217124154315,0.01738881024137891,0.6605582541458463,0.674682142166515,True,1,0.01738881024137891,54.05217124154315,hs-SNR
39,136.71205374007414,-0.015973465835991928,117.17289424418041,-120.08157976778273,422.3114300796457,0.9734427784530483,0.12908049944904823,1.3515908787153832,1.026508357637444,800.5525927153603,-30875.75101655689,0.4418129132048278,0.5089824459517531,-0.06582304438461323,True,213.3247573676933,115.9277082746698,-1.014675314382365e-06,4.290553949619245,103.45630628199517,51.50654984290455,0.013170971579171705,0.6110319590968833,0.6632409649899428,True,1,0.013170971579171705,51.50654984290455,hs-SNR
40,147.566400099246,-0.016538074952302275,115.1929895490736,-126.21054474486857,492.16286829422967,0.9732058260684946,0.12908792108934283,1.7054976259132877,1.099217329417342,579.0129542692912,-33954.45160834079,0.44484616451580417,0.6095772947145456,-0.04802735584403378,True,215.74948077509842,113.719694286968,-3.7879623547738984e-06,3.9247442287807615,101.36939419433595,56.749856782195735,0.014709562322183995,0.6351986919219131,0.6676431959164283,True,1,0.014709562322183995,56.749856782195735,hs-SNR
41,148.87604665354527,-0.019943631320767367,113.48907270792064,-126.69853274028,575.2328398742146,0.9731264171263321,0.12909547387987458,2.081144570055955,1.1210442532279952,665.5467216156958,-38337.046169957306,0.44575939606984727,0.7071268513853213,-0.021871959591328705,True,218.32707965622072,111.79326713279352,2.60149351004013e-06,3.6508137469420183,98.91099290217011,52.985614151235325,0.015889200790319975,0.6422508742765185,0.6708318992189007,True,1,0.015889200790319975,52.985614151235325,hs-SNR
42,146.56910554808348,-0.01699405481380083,119.9038590418606,-121.06307672322264,461.27440588323464,0.9730879049713385,0.12908799513751804,1.6063636228447675,1.013026294746167,590.773255072344,-32112.211466900244,0.44125490842859283,0.5704286215022197,-0.0306240182654271,True,216.14655727012962,118.13107364780781,1.245740817533635e-06,3.936020917578738,101.18342993491463,57.27667854280635,0.015089326873948658,0.6420647131620222,0.6686862708755287,True,1,0.015089326873948658,57.27667854280635,hs-SNR
43,148.53851439881032,-0.019594231292375718,121.22634043925413,-115.4764447664048,616.6153218736472,0.9729937620603887,0.12909441359679186,2.311592826439482,0.9567801522970434,856.5359169752628,-40651.62325724784,0.4389145283895163,0.7373615653260444,0.030090357891231406,True,222.8383120941047,118.95808373159802,-2.8200359441017075e-06,3.224790551718098,94.4763617240363,47.73135494138495,0.018808088400983677,0.6632317702036746,0.6781407501873828,True,1,0.018808088400983677,47.73135494138495,hs-SNR
44,150.56686950231824,-0.018801557505644242,109.77479886017048,-128.6523744096196,563.3178354228933,0.972689242215718,0.1290945720474844,2.032568465248229,1.1768508369364117,793.0309772969813,-37196.58855009416,0.44808421947483623,0.7042839224681259,-0.041253674035925,True,213.5598375200097,108.17291933931966,-2.176386528541538e-06,4.140180019634364,103.30301932030473,51.450534396988104,0.013215337404232788,0.6114433300058352,0.6633721371499701,True,1,0.013215337404232788,51.450534396988104,hs-SNR
45,143.36352051486338,-0.020428607737655858,109.14677871430113,-126.85850415000117,613.2243751724961,0.9724272041311258,0.12909098109080833,2.1932815973934208,1.166002671447261,923.886613946027,-40689.86490822186,0.4476304171011169,0.7426541779228987,-0.02587797403993103,True,216.37793149480336,107.41310758928324,-5.1812103078980775e-06,4.001692016954507,100.60313416473832,45.329078498420614,0.01403523388024077,0.609758382022728,0.6657499085853071,True,1,0.01403523388024077,45.329078498420614,hs-SNR
46,146.5793297645706,-0.01829556211990173,107.94004807949716,-131.87878415987072,493.68604570626405,0.9723993949584586,0.12909021364319126,1.619739495714425,1.2257963686160636,730.6385358319994,-34295.03990445485,0.45012143742600846,0.6092342686979502,-0.10282620583165472,True,210.70837969308712,107.48020337780736,3.081851187598114e-06,4.429180878417741,105.4351147574767,54.3531471466914,0.012086718674091234,0.5989689299836731,0.6599490404891313,True,1,0.012086718674091234,54.3531471466914,hs-SNR
47,135.95478617039834,-0.018401458960049227,132.92835118877954,-106.73551966910911,446.18297890947747,0.9718450462253673,0.12908201714254072,1.5126749044006242,0.8045496206085596,744.2319366677721,-32533.16256967615,0.4325653913420372,0.512260329534916,0.022102637412918555,True,223.58047998104968,130.7383734588624,3.417065348141511e-06,3.153461885132674,93.69669313256645,51.55484908842722,0.020101950737026673,0.6806822413384285,0.6811540791957683,True,1,0.020101950737026673,51.55484908842722,hs-SNR
48,145.59721994600318,-0.018779646624117817,112.33480905490192,-126.06325676018629,533.8427723324677,0.9717940860251745,0.12909024305458222,1.8683826809979223,1.125978499048217,767.863803993132,-36277.59073666306,0.44596237423304363,0.6547587534241834,-0.04055214247129352,True,215.2040189263164,110.77212294712236,-1.991512282667846e-06,4.004598588671014,101.82986256657959,51.30855385702483,0.013961762804293084,0.619947679314025,0.6655403191279392,True,1,0.013961762804293084,51.30855385702483,hs-SNR
49,150.51466080947003,-0.020223826097529655,112.36995131255432,-127.38804657400787,513.8614433615894,0.971567307061612,0.12909773362348356,1.8229437464136586,1.1387696010120132,700.2235059098775,-34569.062836459845,0.44649908209931916,0.6455308701054169,-0.04874596105172138,True,212.98214893522885,110.83799401661747,-2.7123995590199098e-06,4.2241706472695295,103.9176180252045,54.72640823831827,0.013170926817174243,0.61638711303041,0.6632408325122282,True,1,0.013170926817174243,54.72640823831827,hs-SNR
