,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3
1915,598.6955071497266,0.2833687182240831,580.2296978894738,-575.9119188419298,123.61784087450995,0.35011302642536435,0.5543840260002176,0.348407305054417,-254290.75926065262,95393.35651577624,0.5240749661686931,0.19666389067579054,0.29537315094091365,True,-2.792786302878515e-06,495.67754557914384,-8.26836155762592e-06,481.0974472104322,711.6600752993843,0.8603893842165462,1.1374729459011702e-05,0.02141966062576852,0.5800974467560788,True,2.0,0.00029329152313039485,0.12863761552665665,noneSNR,50.28983599233607,543.2731955945806,4.743942507684859e-05,541.4054617101374,146.97139290195497,0.12863761552665665,0.00029329152313039485,0.0616891243111454,0.5911630829070931,True,,,,,,,,,,,,,,,,,,,,
2524,389.65471454428894,-0.2539814998622408,-615.5924380915814,822.6388962408869,-391.9733194717294,0.1999932330408677,0.4539184946781751,1.117810121311229,-282488.4697723114,-75904.4989929304,0.4810735201538119,0.2997813105547486,-0.4881806803131755,True,-7.458713026941153e-06,-533.8253571132791,-0.0001016284273770142,-528.2644407101793,471.843000505306,0.5460542360951877,4.176553443020833e-06,0.009440033747261135,0.5790164989734943,True,2.0,0.0026962891496505378,4.21328489859863,hs-SNR,135.1537497954621,-588.6667179283253,4.210274296692296e-05,-569.5775450431324,132.49067425349622,4.21328489859863,0.0026962891496505378,0.15471052868183136,0.6181664053739808,True,,,,,,,,,,,,,,,,,,,,
2865,750.9908753419621,0.2428509315039972,288.83027770569646,-379.36303982790884,19.707488796003986,0.3906324720495111,2.9857743278391182,-0.4864479685974525,-106184.02085664727,188840.13175115435,0.5095490525786053,0.6653689205268708,0.3708192175826334,True,-3.293210787183668e-06,162.25814706451825,-0.00011486647258900369,125.07034468729813,632.4795560115714,42.457037423902186,5.6677469998506666e-05,0.037950419756393336,0.5834644100291461,True,2.0,0.0005016489130224303,0.4137447652483957,noneSNR,64.09694605292685,257.08875927030687,8.190451623487495e-05,254.28596214391274,142.6488695320515,0.4137447652483957,0.0005016489130224303,0.04297061429604545,0.5953459923531539,True,,,,,,,,,,,,,,,,,,,,
3398,283.09357733759,0.2694118246300453,526.5024873852753,-382.2180273198819,60.016293084967174,0.16676327656763987,0.1536227586926448,0.5983044598199441,-108204.024715771,7117.463517776447,0.4428124726883945,0.1381230996431519,-0.4157809858951685,True,7.017183008769073e-06,468.82857315875566,7.936323705475251e-06,467.9110164562372,375.46573005362546,0.05614578014962035,6.060650361742839e-07,0.006335206909252346,0.5779855632310463,True,2.0,0.00022685815482617207,0.06492774639275467,noneSNR,44.50172957041085,487.1939677155221,-0.017873486424222346,485.2041141858387,150.60679980183218,0.06492774639275467,0.00022685815482617207,0.06068228784684052,0.5895165420874302,True,,,,,,,,,,,,,,,,,,,,
3509,917.1015168167688,0.2965370755746552,667.8281362941639,-487.93517552914125,527.086100763835,0.7104588397304078,1.2337084175595696,-0.6723141911996146,-432716.96294792736,155704.80742992827,0.6617178104772968,0.19637473918995665,0.6188637826539316,True,-1.6417729848744712e-05,575.672750045798,-4.7594748889551214e-06,539.1603833360173,864.3398373008944,4.838785008398304,4.2142762148944986e-05,0.03945308262010717,0.5826263713982825,True,2.0,0.0003425865825952517,0.3882754127322414,noneSNR,54.907365188241435,630.5891524158886,-0.0016623915420591598,628.4493332807895,145.8543586043175,0.3882754127322414,0.0003425865825952517,0.059050298151003884,0.5922638625219216,True,,,,,,,,,,,,,,,,,,,,
3525,360.82190875632307,-0.21085406635332585,413.37470699664567,-655.7010642955568,274.8221720923029,0.1704633936654337,0.5580148497737678,1.8165585217130369,-105512.1597321432,-11270.632689171101,0.4954231171495036,0.4422634660622815,-1.3079403012120885,True,-7.794465617603105e-07,338.17363558468946,-1.1976613713326476e-05,328.076477197116,700.1274950548666,0.8284672131293291,3.607391947555718e-06,0.01476726556821264,0.5788989680866048,True,2.0,0.0002824686310767367,0.018202696509632688,noneSNR,49.87839157884876,443.3003667807538,0.0013310780842741528,445.0973563267949,146.75309458327538,0.018202696509632688,0.0002824686310767367,0.06823436383422747,0.5909089600932247,True,,,,,,,,,,,,,,,,,,,,
4284,271.5215097249794,-0.10819053488509522,159.44056248546414,-80.09193400085098,97.1914161583618,0.13465978996948966,1.4420741986147476,0.6611519885882742,3796.093950246495,25976.559868896937,0.4293793764213331,0.4707105477517326,0.0588797169964541,True,-7.2003520336095966e-06,37.77065747505887,-9.572397291823223e-06,39.605274329341825,706.4112668778051,0.0252997152961143,-1.0300000527783001e-07,,,False,2.0,2.8337897052368216e-06,0.17561288085386195,noneSNR,2.491598773618357e-07,78.73689857964138,9.66752258065504e-05,75.32395778154819,420.0011951616558,0.17561288085386195,2.8337897052368216e-06,0.0035239584134321203,0.5787231113551271,True,,,,,,,,,,,,,,,,,,,,
4345,738.1894155403751,-0.2892028986925368,-635.4211092464037,962.308196824042,-191.15614061230144,0.4841650878825332,0.7150813358898142,0.5896507799146745,-463084.85084928357,139228.74278513252,0.6011528083497882,0.2770454639582326,0.3626096700567634,True,-9.310992759882823e-06,-546.2912053164038,3.997810148661428e-05,-518.3638671721088,842.9791206731243,0.2016570948350136,1.9045768214851766e-05,0.036152861791215456,0.5809025664448506,True,2.0,0.001819830933609304,2.1067417757312232,hs-SNR,116.90519481612631,-605.2586952305783,0.0008554673001478169,-594.9881688983205,133.48750653540213,2.1067417757312232,0.001819830933609304,0.10730534793763896,0.6111169642563183,True,,,,,,,,,,,,,,,,,,,,
4540,901.1180389855116,0.2697805187587599,713.2134529219796,-965.4797676085117,217.2766104226837,0.5956969635289745,0.8545592365301979,0.18867927780780466,-604497.2532760365,244418.3211752517,0.6402116002518894,0.2450863554338503,0.5852822759472738,True,7.917885905103331e-07,623.522332870694,-1.2827579341612155e-05,583.9124668420939,967.9220263931236,5.553927380390405,2.9730350745162733e-05,0.042497396160055934,0.5817850639032538,True,2.0,0.0005161199660218916,0.4933734042213871,noneSNR,65.78908157885165,680.0213711207742,0.003104582409422618,677.1881716031446,141.30589426999168,0.4933734042213871,0.0005161199660218916,0.052252133483244485,0.5955994402321244,True,,,,,,,,,,,,,,,,,,,,
4954,515.9943175005524,0.2583007402029213,498.5296253347668,-728.1290020402388,418.6263373846773,0.2639550574843131,0.8335573459309685,0.9563097187742856,-228157.70876083602,-16814.349937083178,0.5063252489364952,0.3677742896117897,-0.010329694094701358,True,-5.029780721772937e-06,400.37236089590215,1.0937333962299013e-05,384.9995150952778,644.4799935970749,3.463989950336668,1.0395022314587293e-05,0.02518419295150977,0.5799767529836205,True,2.0,0.0019131482829118141,2.197961920183616,hs-SNR,117.42504653201166,469.59624529642304,1.0093070360088637e-05,457.96781021979166,134.31983419247828,2.197961920183616,0.0019131482829118141,0.11085918183438716,0.6119439299568492,True,,,,,,,,,,,,,,,,,,,,
5227,576.0559629513967,-0.15450754885889828,-270.43415510495066,-45.894306905626316,-264.1623199975338,0.19084541156316134,2.741066882732807,-0.8918409728243774,-8632.854924684372,107142.50204046952,0.3927641471593085,0.5366265585458054,0.11830246069439708,True,4.1155664526412386e-06,-45.630305858780154,3.377347985967619e-05,-48.16531531346578,927.100844870678,0.013822235472389366,-2.310498660252427e-07,,,False,2.0,1.4932109562197233e-05,2.127658018427951,s-SNR,5.055638122858199e-06,-133.6654508472702,5.5928760836216245e-05,-123.41508930366548,573.5282771876257,2.127658018427951,1.4932109562197233e-05,0.010873971732095963,0.5804967497466479,True,,,,,,,,,,,,,,,,,,,,
5685,707.6972521562336,-0.274527252746895,-821.6011530890275,586.116970177826,-861.5500678877977,0.423202534892256,0.8528591499963618,0.08748763547430632,-426373.8721917825,-151115.5084740239,0.5497480675029677,0.2277960600781415,0.4209588800165014,True,-2.2493897752069048e-05,-727.5844655165233,9.339948453974987e-06,-704.8910153357876,787.9121629900566,2.3583211367632657,2.035820421928449e-05,0.028034213946388543,0.5810225348858904,True,2.0,0.0002611759242068259,0.16162851260810385,noneSNR,47.94681465634449,-786.2089337671307,0.0036032441765669865,-784.6318856560342,147.59533740507112,0.16162851260810385,0.0002611759242068259,0.059281686081727174,0.5903940077694879,True,,,,,,,,,,,,,,,,,,,,
5935,672.0104167953182,0.2056947015397344,344.6501037624576,-567.9878824974563,51.884031928784225,0.2790921691182329,1.6894011518412353,0.6207684922255023,-141971.47977911655,151658.54449439814,0.4999129203139226,0.5258117033312258,0.22206700364466608,True,-1.3705964000618716e-05,216.4986473451155,9.27214223703676e-06,181.2697409889716,747.0294963615314,49.179555358809814,2.968600217249986e-05,0.03274521522639486,0.5817817678372068,True,2.0,0.00031756519426197,0.10430296196940958,noneSNR,51.82002602711354,316.8258036773425,-0.000315730436082689,315.25271766515175,145.58763048476283,0.10430296196940958,0.00031756519426197,0.06024681481337652,0.5917160880152601,True,,,,,,,,,,,,,,,,,,,,
6644,976.2260329072997,-0.28949903366410024,-380.0577701672418,87.01024372074993,-49.28967859704142,0.7592072220435608,3.075316042554977,-2.5118641308115106,-168461.73514637118,342411.60498382314,0.6094440874833776,0.3501849888368257,0.24629559569770754,True,1.0309356992971887e-06,-217.63444249895144,-2.7977534784623903e-06,-101.25510428462887,722.0724078611515,104.0497699403286,0.00021177401352958364,0.0981088638752525,0.589109429831822,True,2.0,0.00021177401352958364,104.0497699403286,s-SNR,-1.3205739473351652e-06,-270.73397377236284,-1.3301243527714125e-05,-230.07614699775803,700.3537033384489,31.284871150766662,0.00010911028900625284,0.03571606359812465,0.5858158346792052,True,,,,,,,,,,,,,,,,,,,,
6777,700.7114293499328,-0.2375808621132769,-534.023399158207,720.8344309771339,-289.3663947428573,0.34626556724127355,1.013892650046413,0.5228123470830235,-289405.6880265893,109550.24061658626,0.5294181133278396,0.34060855369210713,0.2788687007559638,True,2.8324877058669037e-05,-426.9647666431357,1.2723352325429155e-05,-398.15157381105683,836.5413581781526,6.075454042052456,2.147065667349303e-05,0.033117359823399806,0.5811212075377815,True,2.0,0.0003309012953303561,0.2401730771470625,noneSNR,53.18961922369584,-503.06326042238,0.001704663738784027,-501.2983130267156,145.27946354815583,0.2401730771470625,0.0003309012953303561,0.06363128307974532,0.5920106959632587,True,,,,,,,,,,,,,,,,,,,,
6817,374.6383912186601,-0.14016242785346106,-235.75621982357723,227.58644012352462,-242.60651378801685,0.14915115459539854,1.4920480493382542,0.6681345404582532,-26046.41375723439,16725.852804614886,0.43691599839553663,0.4843677690776058,0.07435400507475343,True,-0.00031200649353828065,-85.20813654354286,1.1200323750680596e-05,-91.21170956294613,837.7658055839796,3.288560094137665,-3.685255140915164e-07,,,False,2.0,3.898493847781884e-06,0.6211358876121267,noneSNR,6.8894665261194975e-06,-125.35365827701223,6.3792267070828985e-06,-118.40760102623965,517.3462280862224,0.6211358876121267,3.898493847781884e-06,0.013173870063769879,0.5789601569916394,True,,,,,,,,,,,,,,,,,,,,
6999,662.1693871828395,0.2606632085546035,499.0317939631725,-555.3928454047038,13.636796187829189,0.3607342008974349,0.7698977022876793,0.2559695257354421,-223420.5913476236,158952.11579486314,0.5255339792664377,0.2351360131944935,0.3394585178065063,True,-3.79459052418843e-05,404.360347180343,1.2487164818693542e-05,383.903522585651,751.9855738936626,0.09105361487843312,1.8936750134061397e-05,0.025783929474774408,0.5808924166908178,True,2.0,0.0002564206862747532,0.04647796996800935,noneSNR,47.4796050512051,465.1421881032824,0.0012948532571598196,463.6424534321943,148.02327052493482,0.04647796996800935,0.0002564206862747532,0.06370032141787002,0.590276099325164,True,,,,,,,,,,,,,,,,,,,,
7338,320.36826714292124,-0.26709211923230763,478.6584380625309,-727.0612678087076,390.9749645453521,0.17905741142003498,0.5187038562059065,1.7068679495993142,-141626.95946483288,-62606.12365996968,0.4951496855220657,0.4141539556513623,-1.2251148163900731,True,-1.0552789357808464e-06,430.36902438861955,3.7039272935506265e-06,423.4950481635708,562.3957631654135,0.6775964804533032,4.111251852604775e-06,0.01004351905054292,0.5790034404725645,True,2.0,0.0007526534012388527,0.6902224102825585,noneSNR,78.66444706899449,514.3589774218558,0.0005627250497204147,520.2921290053636,139.92159817701236,0.6902224102825585,0.0007526534012388527,0.05730250552020685,0.5993120354928434,True,,,,,,,,,,,,,,,,,,,,
7372,900.2376229404356,-0.252212427374977,-721.0127789228936,748.4817847703666,-478.89262775109717,0.5373424258784102,1.0337022419162725,-0.04385038993460884,-518492.240678269,159301.3091738205,0.6013455952706732,0.2511171621566333,0.536877384636492,True,3.0822582706472854e-05,-622.8501846727962,1.3551557464423254e-05,-583.4119486223416,970.7994647507456,5.339968401801683,3.225657678116731e-05,0.03864274450565075,0.5819688910698629,True,2.0,0.00025786305256692954,0.1690465261889358,noneSNR,48.22662064449587,-689.2347092197297,-0.0006248164771870472,-687.84583472268,147.85880378275618,0.1690465261889358,0.00025786305256692954,0.06683002033506028,0.5903119808755021,True,,,,,,,,,,,,,,,,,,,,
7468,547.4298907008323,0.2182325580618822,-863.5983941752273,894.4607146169931,-527.5349924275165,0.23889746511710397,0.4763688017382096,1.3181008667058185,-266452.9465735818,-91743.81127678383,0.5088710839167045,0.33877567821885546,-0.6728907798682485,True,8.100706761883971e-06,-766.9528717986414,-1.3682971273980291e-05,-751.6859498344423,930.4580675771338,1.4431332314317158,7.694770929871276e-06,0.014602686949651531,0.5796107389067542,True,2.0,0.00014119250574908592,0.062465187955979225,h-SNR,37.85168061286989,-889.7087957838777,-0.004728304177171905,-890.3882332680811,156.9923827697049,0.062465187955979225,0.00014119250574908592,0.07742953697551119,0.5869703966401781,True,,,,,,,,,,,,,,,,,,,,
7620,571.3118903770911,0.2401731749179197,436.51472107325753,-757.3271950438768,435.89146157006735,0.2741138691065928,1.1716545594219767,1.0668784016342576,-212324.98385588572,12732.883653661826,0.5160116832001339,0.4707267067945371,0.031245884955359318,True,-3.7083519734228796e-06,321.4454376355137,-1.9366241471838087e-05,297.19947925180577,735.057069363288,11.914531709536961,1.3189096092940646e-05,0.03502879553233183,0.5803078986908715,True,2.0,0.002103317678492039,2.5314860644554362,hs-SNR,122.61283272740913,410.519429837468,-3.788660975545504e-06,398.94168829764845,133.12452454132568,2.5314860644554362,0.002103317678492039,0.12078455379862,0.6135648900357832,True,,,,,,,,,,,,,,,,,,,,
7638,952.1490313002388,0.2774789738907469,443.2588333947979,-975.7914112637033,170.43305467200753,0.6805516005457493,2.159424018796344,0.05056581533629213,-386309.3633565525,283548.30326278287,0.676884191157297,0.5482836405884679,0.6802555839160406,True,-3.7298262967302283e-06,331.76321990302415,-2.9079222464564383e-06,268.7296413962679,863.7625984530237,104.3180606726603,6.959673359249121e-05,0.06144160188488911,0.5841215664786394,True,2.0,0.007083200526613214,16.03041088243772,hs-SNR,192.20329139959236,429.26924599476035,3.6715973274219813e-05,403.37012609882134,113.40912056436596,16.03041088243772,0.007083200526613214,0.3475398359236873,0.6418855399100925,True,,,,,,,,,,,,,,,,,,,,
8091,381.6457817057752,0.27058470513674576,536.5796638492034,-945.7867904104736,31.79805412476162,0.20569348285785694,0.17367296791973116,1.5091463086470895,-277766.9688163544,25259.213562644818,0.500229319534634,0.2949426267544477,-3.0727709324502452,True,1.6451003314237782e-05,467.8243922454688,0.00011709529528644917,462.5263242375217,526.0743804948594,0.12602133303448682,1.434693888658234e-06,0.009351193205336956,0.5783274295745104,True,2.0,0.005813801741782546,14.671708515795428,hs-SNR,178.59548262242637,518.6401942807237,-1.7105664846719013e-05,483.9322541678672,120.4440710778928,14.671708515795428,0.005813801741782546,0.3040127141014185,0.6361789896405963,True,,,,,,,,,,,,,,,,,,,,
8145,597.6017498880974,-0.2990076515375689,-735.1919738642258,671.2657169101641,-422.8724732071068,0.3734974197788689,0.5649481982021364,0.38197075717034135,-367640.8509008124,-21629.33904932493,0.5371656400169422,0.20489884241225764,0.3089332438961977,True,9.276502315193247e-06,-651.3293562438682,-0.00010192291664352602,-636.8190005919896,705.3481631562489,0.40000547294494027,1.081999545051414e-05,0.022202911914389917,0.5800297794440873,True,2.0,0.00042542779219501226,0.3597319645917594,noneSNR,59.409139011032025,-696.4831644649219,-0.0002069489902379036,-693.6656264607111,143.6098588085274,0.3597319645917594,0.00042542779219501226,0.04938828867862998,0.5939439391865502,True,,,,,,,,,,,,,,,,,,,,
8255,684.9908701118179,0.24346167733788046,373.5807514569021,-388.1722651860583,183.7293312167485,0.3464927972492927,1.7196652574149125,-0.11465615410642765,-132012.07387088804,136397.29011263506,0.5029705407822888,0.4108069553359902,0.34458166460039585,True,-1.11434657586649e-05,256.6290466578964,5.668479727382491e-06,230.60782342790526,695.1314037424146,16.594726467709847,3.2219327192394344e-05,0.029124295206624063,0.581966234321212,True,2.0,0.00024651508160562904,0.032454982685152345,noneSNR,46.50001796640942,341.44571149399263,0.0059619405372293285,340.06129496675544,148.52950124050744,0.032454982685152345,0.00024651508160562904,0.0626513696712896,0.590026837137044,True,,,,,,,,,,,,,,,,,,,,
8421,451.4459191405917,-0.2503388199290841,491.6849852185667,-803.7854991367215,58.79788392670207,0.2243266878289283,0.3549497822272565,2.007811578165449,-138913.4593918343,68206.782683269,0.5303236415834347,0.42337270858438897,-2.615023788821165,True,2.592590528667981e-05,411.4173883076635,1.2712867290457343e-06,397.44214514119767,866.8830956745272,2.0836121147726767,4.781437170445778e-06,0.01675333128376649,0.5791328985568682,True,2.0,0.000510739557420616,0.3047402781346875,noneSNR,65.04108299336242,524.5761621205113,0.00016976212628079767,527.6697910765122,141.05498065464118,0.3047402781346875,0.000510739557420616,0.06069912053438131,0.5955056412959332,True,,,,,,,,,,,,,,,,,,,,
8805,810.7238201869657,-0.2971216170587461,-589.8310397992948,851.8113393583466,-578.2299244252192,0.5827296716048741,1.2928495178391473,0.20726775095615346,-431048.6420789112,71238.42310528549,0.6345024740043536,0.3577570046191457,0.5744224556463174,True,1.2227130634991296e-05,-489.34817922606913,-2.2824173594128642e-05,-452.52437180701696,827.977022233403,13.045863255452788,3.377431259030556e-05,0.04213630914079508,0.5820758548710878,True,2.0,0.003474495362553107,5.4399968935859135,hs-SNR,153.38304747976983,-565.7422876424879,9.156141076096446e-06,-547.7803661646749,126.556416824594,5.4399968935859135,0.003474495362553107,0.1909611739418769,0.6234376596662006,True,,,,,,,,,,,,,,,,,,,,
8927,422.0395361927874,-0.24522638304698074,-388.4499244218869,401.9976249438389,-235.07382809087485,0.20806516877360104,0.7571293465201719,0.6347805146404284,-95652.11612718368,10805.576684443218,0.4649832544088952,0.2950790890701144,0.07501448740088015,True,6.779008752095563e-06,-299.92597862530687,9.364283353248549e-05,-292.91204822083483,514.508875092008,0.057142889309034224,6.66799916591876e-06,0.011166163964413427,0.5794548117123673,True,2.0,0.0004629992020624682,0.20733387320407812,noneSNR,61.1588927204086,-353.51539263605315,0.011135948420153172,-350.35603534900497,145.46111363681402,0.20733387320407812,0.0004629992020624682,0.07980512152084354,0.5946499432686765,True,,,,,,,,,,,,,,,,,,,,
9077,654.2515661049844,-0.2548782073587801,-455.794582685688,854.4243746337279,-348.9278233360238,0.3453213773225013,1.2131381112828752,0.9779438183793576,-266927.26011045073,65813.84162550188,0.5479098296724675,0.4662751642172784,0.14823456111180489,True,1.0447131060928693e-07,-341.4247994117277,2.6959274657756686e-06,-309.8422820716031,795.6989388231299,25.100303593765602,1.9150698611086483e-05,0.04076974169281504,0.5809123080592233,True,2.0,0.0029229122652956784,4.153476549960544,hs-SNR,141.7134643822292,-432.2971237339048,4.959281750263255e-05,-417.3930117569663,129.03203942126086,4.153476549960544,0.0029229122652956784,0.16236213021947776,0.6197784173197787,True,,,,,,,,,,,,,,,,,,,,
9756,28.819587964006967,-0.07606764924533788,134.96880617051283,-63.95206862125201,260.27484325838964,0.12836824251001291,0.595191304092927,0.4400406705513165,3157.4525193322656,-25310.65122467583,0.4170206311067215,0.22213793778178448,0.047034816430160435,True,4.320181936915444e-06,40.862136070281956,-8.66245372003255e-06,44.92900933624519,245.55582010276137,1.1031431843037185,1.0848393382285317e-05,0.011176638132265812,0.580033285210978,True,2.0,0.00023034191280586527,0.24792046969518824,noneSNR,36.78087095743621,6.5253219969195175,8.480477469586441e-05,4.733800320946628,116.01025070161528,0.24792046969518824,0.00023034191280586527,0.030680469690038462,0.5896085825436649,True,,,,,,,,,,,,,,,,,,,,
9917,523.8327178496552,0.2908066951043276,-589.3082117460051,798.2743919802019,-149.94554192178896,0.3045474613156688,0.4325541043697922,1.8444786948642051,-131690.55573185248,76702.04381731135,0.5636284915225864,0.41555164190314897,-1.6617393115058716,True,2.300928598897209e-05,-499.6320604730479,-3.669135642632994e-06,-483.604814482611,927.3274323697916,1.420059984464956,6.878332853780754e-06,0.015120483084799838,0.5794876852855115,True,2.0,0.0004181071996235128,0.15926438748661553,noneSNR,60.19848930725724,-625.0889955015236,-0.0016909361014851108,-627.656372887649,143.89511475943542,0.15926438748661553,0.0004181071996235128,0.08121834665196419,0.5938026830258925,True,,,,,,,,,,,,,,,,,,,,
9928,72.61612364715852,-0.28414135657742146,-118.2768271241996,58.54278781674997,-239.2198237820944,0.12234887318077325,0.6927229368382473,0.5908329900608135,4624.555068552085,-15697.859680484522,0.4202939597549974,0.2716528992196974,-0.003633537527865272,True,4.0983849491880286e-06,-210.87614986729815,5.038818168208025e-05,-209.41710821891587,269.675549725151,0.019445396561820868,3.4670318347340685e-06,0.0029535526805859807,0.5788685801534771,True,2.0,0.04073105192684165,25.765458106424237,hs-SNR,238.44678413753877,-122.60470564801454,2.1375245120383973e-05,-256.18936740442285,65.70115100723021,25.765458106424237,0.04073105192684165,0.6815667699499742,0.717855347277499,True,,,,,,,,,,,,,,,,,,,,
270,295.86148834509584,-0.2911196384482471,392.7646314750177,-618.5337277119238,25.094806540335412,0.1779258955971102,0.14176892109384678,1.779218626904696,-94918.55238132957,18208.24036514156,0.4975985391649943,0.3319786680909111,-5.404431115198449,True,-5.013384796155699e-06,401.247507818273,-2.8753204977218673e-06,399.5838031531344,491.4704211774218,0.0975213621672424,9.365318778351757e-07,0.0041345128964772465,0.5781398894116571,True,2.0,0.007851316300753907,24.495738708910093,hs-SNR,194.84575340898135,406.9069211750637,5.8931450026831456e-06,455.3696972056919,113.91675477044588,24.495738708910093,0.007851316300753907,0.3959198199635395,0.6450583309174277,True,,,,,,,,,,,,,,,,,,,,
536,766.4266152559653,-0.2489778939599196,-672.8450102618103,776.5802641151663,-325.99090430195577,0.4154512542819258,0.8140279381634907,0.3298945399006755,-422660.81532903464,124204.08573689748,0.5559727148822345,0.25848940785765195,0.3820278291284206,True,2.408104807269553e-05,-576.4714314778485,1.6724298644608469e-06,-547.1142676529737,900.2117349378027,0.17687559570322264,2.1007135069031162e-05,0.032362027606617445,0.5810804142908138,True,2.0,0.0002632823791016776,0.1524213578506135,noneSNR,48.33605384823789,-641.0147724137082,0.0011551116049741505,-639.5851152937962,147.4703447694238,0.1524213578506135,0.0002632823791016776,0.06552404437289269,0.5904458869853615,True,,,,,,,,,,,,,,,,,,,,
603,825.447484466942,-0.28411588780886915,-604.0386737097126,410.8604598415943,-939.8844980424033,0.5605501335266835,1.6117954487537889,-0.5243019869079935,-309847.2991553525,-16147.288439006335,0.5929306325542523,0.3155651977037817,0.5179125001830399,True,1.0164127280839464e-06,-497.865910742863,1.2584860808333527e-05,-464.38536350091135,798.529346135081,6.459023937076495,4.045546564166492e-05,0.03432074207323079,0.5825201553924605,True,2.0,0.00038870218549830047,0.3296991178772544,noneSNR,57.632810471475636,-567.9148629831561,0.0023184188545769878,-565.5479399373563,144.26111440971727,0.3296991178772544,0.00038870218549830047,0.050566018870222385,0.5932220388272961,True,,,,,,,,,,,,,,,,,,,,
882,599.7980035644911,0.2674251626494745,826.6144706133678,-692.4885490180623,516.3921069881943,0.3272806838068326,0.5394453893581324,0.4068158355531909,-413596.2221835274,-71318.88138229019,0.5150924836302094,0.20266398659839824,0.2505819450087484,True,9.99015682309636e-06,742.576628667842,1.9105854927722133e-05,727.6099603795967,741.9655397741984,1.7273558831052467,1.0511490790227516e-05,0.021619557066566767,0.5799913921035645,True,2.0,0.0002302198167407556,0.1360026305809754,noneSNR,45.123711458432595,791.6872405662932,0.0029976778805789125,790.2905083709778,148.8412617139439,0.1360026305809754,0.0002302198167407556,0.06150830087787239,0.5896053688600728,True,,,,,,,,,,,,,,,,,,,,
1548,360.43640682521766,-0.2323878335433721,-669.1563730595013,667.406505124136,-140.70690629284252,0.17906708376932956,0.20968428153592603,0.8419430263240232,-247246.74495249914,-4975.552583680084,0.4591159832269093,0.19274490810465206,-0.6660940966291661,True,3.7813727203122918e-06,-607.864244377756,-0.0001472358714145025,-604.4110145420982,505.7803499500874,0.05904587340631906,1.8394393043955398e-06,0.00344700320079735,0.5784565877675464,True,2.0,0.0002487092151074351,0.04880241338480573,noneSNR,46.093049897780425,-635.1154354407905,8.157294039908575e-05,-633.3967263817577,148.71874227606463,0.04880241338480573,0.0002487092151074351,0.06284589959122035,0.5900824853398754,True,,,,,,,,,,,,,,,,,,,,
1557,504.8594567096666,0.22977064906493944,417.2698568379915,-665.9647899162624,823.0448368335893,0.23143932425555466,1.5436276314600417,1.0795641933638254,-169874.77551134946,-90316.29987250164,0.4952029854300136,0.565834273425648,0.042686087425546526,True,-4.225341239922627e-06,296.11847355431814,-0.0008055862445430035,296.1184713935243,599.9991726013902,6.434286872508324,6.971009002534586e-13,0.1191463951746457,0.5773509509031909,True,2.0,0.0030264416979024194,4.865850543274078,hs-SNR,141.6846739028139,394.5593847836456,-5.221618098489871e-06,377.33865436692435,130.55210493625466,4.865850543274078,0.0030264416979024194,0.16916562667971438,0.6204922384262272,True,,,,,,,,,,,,,,,,,,,,
1607,300.3896004754426,-0.20027621194403372,-517.0281195761486,697.5820541119142,-49.271271051879005,0.1534240380567927,0.13441978182299574,1.2349768462609327,-186304.008047657,6995.966391460923,0.4626708695346787,0.2394344198325711,-2.683152152806513,True,-1.0634735720649032e-05,-460.7715262639303,7.221724970324421e-05,-459.09292795034594,406.5662316921429,0.06451346046009121,6.204388810347429e-07,0.005252906140011131,0.5779930484392307,True,2.0,0.0011999359152980555,1.4628157085071225,hs-SNR,95.25581147616388,-486.34271533167237,3.5832621176622033e-05,-475.487621840503,140.69694636093894,1.4628157085071225,0.0011999359152980555,0.0813237209753179,0.6049333462946512,True,,,,,,,,,,,,,,,,,,,,
1878,585.8049829579378,-0.22839895726496284,-593.7296438154473,851.4786073486669,-220.81732309791332,0.2675757427449705,0.5872358006267195,0.9399840730545824,-323649.94542197976,60927.735255402724,0.5074553563285029,0.3034729623324436,-0.10858067374620063,True,2.651767232575793e-06,-501.38599061730133,0.0001116561598097394,-482.1928721134298,796.0346240001543,3.8980850203417963,1.0380341637444943e-05,0.02621193119626461,0.5799749019096655,True,2.0,0.0003214316684736541,0.12645870908704634,noneSNR,52.05986347101553,-562.985165971297,4.1916377384770315e-05,-561.2370164407511,145.23970510785745,0.12645870908704634,0.0003214316684736541,0.06047446968696937,0.5918021454056037,True,,,,,,,,,,,,,,,,,,,,
