,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3,h_low_4,s_low_4,h_high_4,s_high_4,Tnuc_4,dT_4,alpha_4,vwf_4,xi_J_4,v_calculable_4
0,98.1146550263366,-0.0025343098255003332,57.62837612835324,-29.721360693440943,509.0073639103347,0.9964572574916599,0.12907377704638398,3.512328193712057,0.5146662864677614,6965.55198179322,-17701.316357523603,0.41871456554004227,0.9638597628393079,0.11022008714201233,682.8027382905044,True,False,True,24.233796524715164,35.441421791039495,0.0009728285273303838,34.92498144776992,158.3515258947128,0.049038977657943406,5.652428719845626e-05,0.014191976567900064,0.5834561864799281,True,1.0,5.652428719845626e-05,0.049038977657943406,h-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,95.57718417488027,0.008157068758040703,-441.61801773438737,-2.5184788496692363,-101.16189102497992,0.7260984394016846,0.1290705216588317,0.13839962751030938,-0.006191416257395499,8331.997988558318,-17698.12973959531,0.28058350298949164,0.03356800416801143,0.1290012771890995,466.35029308791184,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,418.1205775203618,0.0028432434636868065,-625.079765439593,77.17736105467759,-533.2175288872968,0.8165542909219891,0.12908471060044432,0.6454480981115561,0.1264088464529561,-15722.079163960316,-81021.83661883001,0.32100109998695026,0.1824301656033817,0.12289552338759221,884.183764228635,True,False,True,2.7102209610335264e-06,-527.2940572938373,0.0001843214321060193,-521.2323312428582,665.9563707895927,0.06514068592366584,5.331529842259517e-06,0.0037515237973110398,0.5792324877739787,True,1.0,5.331529842259517e-06,0.06514068592366584,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,147.21966891709457,-0.0092576386641285,-232.65803804856392,-116.87258260425273,-418.0416494603946,0.9186811411869316,0.12907835614182236,1.2392284318164652,-0.5033102039066811,21393.32710095286,-30211.124799625177,0.3390631612800071,0.22592207396966946,0.07797374240542149,541.1103259037467,True,False,True,1.4237722112586702e-06,-177.26658362573673,1.6505311932641018e-05,-123.55028008326383,248.3430065411569,18.113927769040004,0.00010350056411809782,0.1044955896825984,0.5855969508569572,True,1.0,0.00010350056411809782,18.113927769040004,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,132.81025607319552,-0.04018842636186873,169.89132859620508,-88.98059879232505,62.15422117200421,0.9762229439475848,0.12910060822811403,0.21344588118772204,0.5256610768406009,294.42345191572804,-4340.844511505591,0.40920713996691455,0.140971649770364,-0.1945406423873075,765.1088295364282,True,False,True,50.607715330874726,146.99968338234905,-1.8524174268989356e-05,130.36811303867023,156.02789864498826,1.8206431340247775,0.000276846141286946,0.05005343117994095,0.5907749727742047,True,1.0,0.000276846141286946,1.8206431340247775,hs-SNR,0.17641752599620839,0.18533324213866784,0.0,49.826679474307255,0.16947957157809393,0.08113668257844175,130.36254311196572,146.9515398011908,Deflagration,0.0002767984826648655,0.17641752599620839,0.1762609771137954,0.5773502500812829,1.0000430417327142,True,156.13156878846866,15.612681364423166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,629.9849261253212,-9.838391828817517e-05,-671.4550122046264,911.3859549167055,-835.3682203784185,0.8168084478176029,0.12907412647967828,1.0165826316660767,1.357102998316873,-298204.7241247822,-102590.91162884387,0.37237851352166945,0.4803294909693313,-0.3238473800146434,950.6701315019568,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,104.46193591407156,0.0006721334795424666,262.8522971068958,-123.41350431330216,113.71727538676123,0.9501688230558846,0.12907407839456048,0.19230635572100022,0.46956573307766347,-8394.309589823617,-16602.65462246417,0.39430895806444427,0.12633754444319398,-0.15756748482118582,801.1722088439665,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,245.72456313029755,-0.004674408889999995,-325.6215907046833,339.6804213112074,-347.96414102468106,0.7774792103286613,0.12908215859529718,0.6699483734199047,1.040567122991134,-47617.67192715838,-42349.44794677357,0.34351800529100907,0.3409149471868318,-0.2749713403044568,402.54498204097706,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,179.75584837266211,-0.0026167073789228334,-96.16964177536627,-42.165796335844135,154.41240206718294,0.9396441028769151,0.12907503727882605,1.662442666592255,-0.440293974970753,9842.829203144709,30169.235236688215,0.35142617827888256,0.34222833748627157,0.09992233500956132,264.10736413225703,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,551.2595105586039,0.003141163718598669,-576.415085361827,-201.24754195867672,-151.65384465582986,0.8264000227779852,0.12909755599575296,0.6047793257433951,-0.3427565349855422,66886.12016065493,113718.35715789699,0.3055029870307526,0.09406874227159173,0.08053354377076237,845.9659338585959,True,False,True,-6.741991927960698e-07,-464.9660364175147,0.00022357567342343258,-457.2327431405637,821.212351784496,0.7130830465763438,7.043850866866161e-06,0.003351309658364923,0.5795132013044759,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
